70,White,#FFFFF4,Black,#000000,24551,18776,Sedan,2016 Chevrolet Cruze Limited LT Sedan,2 Wheel drive- front,4- Cylinder Turbo,6- Speed Shiftable Automatic,Gasoline,26 City/ 36 Highway,S025O6,NTMNK8VV6NKROW4FY,AT-1CF874u8,"3 Years/36,000 Miles","5 Years/60,000 Miles","3 Years/36,000 Miles","5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
71,Red,#E31313,Black,#000000,7855,17896,Sedan,2015 Chevrolet Malibu LS,2 Wheel drive-front,4-Cylinder,6-Speed Shiftable Automatic,Gasoline,35 City/ 40 Highway,Y2USO6,VF2L9W733GRZ3MHXB,AT-1CF595J9,"3 Years/36,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles","7 Years/100,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
72,Darkgray,#A9A9A9,Beige,#F5F5DC,61200,13900,Sedan,2015 Honda Civic SE Sedan,2 Wheel drive- front,4- Cylinder,Continously Variable Automatic,Gasoline,22 City/ 31 Highway,O2VKBQ,91X6A1NU36PT5SRTN,AT-1CF706H4,"3 Years/36,000 Miles","5 Years/60,000 Miles","3 Years/36,000 Miles","5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
73,Dark Blue,#00007F,Darkgray,#A9A9A9,9426,19827,Hatchback,2015 Chevrolet Volt Premium,2 Wheel drive-front,Hybrid,Continously Variable Automatic,Hybrid Gas/Electric,35 City/ 40 Highway,HM5W05,H9MLTJW39ODQ5GGDB,AT-1CF756v7,"3 Years/36,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles","7 Years/100,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
74,Gray,#454545,Darkgray,#A9A9A9,61204,13706,Hatchback,2013 Chevrolet Volt Premium,2 Wheel drive-front,Hybrid,Continously Variable Automatic,Hybrid Gas/Electric,35 City/ 40 Highway,U5X3BJ,H04OT0ALIEEZMVZUL,AT-1CF069q9,"3 Years/36,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles","5 Years/100,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
75,Red,#E31313,Beige,#F5F5DC,63289,13979,Sedan,2016 Chevrolet Cruze Limited LT Sedan,2 Wheel drive- front,4- Cylinder Turbo,6- Speed Shiftable Automatic,Gasoline,26 City/ 36 Highway,JVUZHW,WBTHEHQ14A2ABKMBT,AT-1CF116a9,"3 Years/36,000 Miles","5 Years/60,000 Miles","3 Years/36,000 Miles","5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
76,Darkgray,#A9A9A9,Black,#000000,61277,13979,Sedan,2015 Honda Civic SE Sedan,2 Wheel drive- front,4- Cylinder,Continously Variable Automatic,Gasoline,22 City/ 31 Highway,2HPXZD,NBM207PFDE1PD1K9S,AT-1CF171x9,"3 Years/36,000 Miles","5 Years/60,000 Miles","3 Years/36,000 Miles","5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
77,Red,#E31313,Beige,#F5F5DC,8966,16098,Coupe,2018 Ford Mustang Coupe,2 Wheel drive- rear,4- Cylinder Turbo,Automatic,Gasoline,36 City/ 34 Highway,47H3PW,0MEEEZPOIIJLKH5DC,AT-1CF183p3,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
78,White,#FFFFF4,Darkgray,#A9A9A9,6899,17194,Hatchback,2015 Toyota Prius ,2 Wheel drive-front,Hybrid,Continously Variable Automatic,Hybrid Gas/Electric,30 City/ 39 Highway,IG0RQ4,3QE4K8D6RAB4VFFRY,AT-1CF912i7,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
79,White,#FFFFF4,Beige,#F5F5DC,40755,13810,Coupe,2018 Ford Mustang Coupe,2 Wheel drive- rear,4- Cylinder Turbo,Automatic,Gasoline,36 City/ 34 Highway,YHXTBJ,U255F043HPZO02WWJ,AT-1CF623o8,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
80,Darkgray,#A9A9A9,Beige,#F5F5DC,7351,19826,Hatchback,2017 Ford Focus SEL Hatchback,2 Wheel drive-front,4- Cylinder,6-Speed Shiftable Automatic,Flexible Fuel,51 City/ 48 Highway,1TYOFH,NLIXGG4PSKYQCH6DZ,AT-1CF409J8,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
81,Black,#000000,Black,#000000,19540,16899,Hatchback,2015 Chevrolet Volt Premium,2 Wheel drive-front,Hybrid,Continously Variable Automatic,Hybrid Gas/Electric,25 City/ 36 Highway,Y5P4JK,T5P7389F7I8H3917L,AT-1CF829y2,"3 Years/36,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles","5 Years/100,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
82,Dark Blue,#00007F,Darkgray,#A9A9A9,41745,13740,Sedan,2016 Chevrolet Cruze Limited LT Sedan,2 Wheel drive- front,4- Cylinder Turbo,6- Speed Shiftable Automatic,Gasoline,26 City/ 36 Highway,R6E5L8,UVMT5DM7EEXDNBAWE,AT-1CF690C0,"3 Years/36,000 Miles","5 Years/60,000 Miles","3 Years/36,000 Miles","5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
83,Gray,#454545,Black,#000000,15483,19888,Hatchback,2015 Chevrolet Volt Premium,2 Wheel drive-front,Hybrid,Continously Variable Automatic,Hybrid Gas/Electric,35 City/ 40 Highway,ILCVNS,UEH4HH5VBFBN4UAZJ,AT-1CF973w5,"3 Years/36,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles","7 Years/100,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
84,Dark Blue,#00007F,Darkgray,#A9A9A9,40713,13409,Sedan,2015 Honda Civic SE Sedan,2 Wheel drive- front,4- Cylinder,Continously Variable Automatic,Gasoline,30 City/ 39 Highway,YHKU8C,N5WBMEDTW6HG1E9RO,AT-1CF296h8,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
85,Black,#000000,Darkgray,#A9A9A9,9025,23801,Sedan,2015 Chevrolet Malibu LS,2 Wheel drive-front,4-Cylinder,6-Speed Shiftable Automatic,Gasoline,35 City/ 40 Highway,INXWT1,OFMKT3DGLNO166101,AT-1CF364z3,"3 Years/36,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles","7 Years/100,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
86,Silver,#C0C0C0,Black,#000000,41955,12710,Sedan,2015 Honda Civic SE Sedan,2 Wheel drive- front,4- Cylinder,Continously Variable Automatic,Gasoline,22 City/ 31 Highway,UHLDOS,UCWEUFQ2KGYNBXOQB,AT-1CF700O3,"3 Years/36,000 Miles","5 Years/60,000 Miles","3 Years/36,000 Miles","5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
87,Dark Blue,#00007F,Black,#000000,6855,17696,Hatchback,2015 Toyota Prius ,2 Wheel drive-front,Hybrid,Continously Variable Automatic,Hybrid Gas/Electric,30 City/ 39 Highway,Z8C0ON,EH8UH68K4JCGHTUWS,AT-1CF745z7,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
88,Gold,#B57919,Beige,#F5F5DC,6845,17595,Hatchback,2017 Ford Focus SEL Hatchback,2 Wheel drive-front,4- Cylinder,6-Speed Shiftable Automatic,Flexible Fuel,26 City/ 36 Highway,GBRBIW,XRBMZRZ7ZCCFPDXMN,AT-1CF825n8,"3 Years/36,000 Miles","5 Years/60,000 Miles","3 Years/36,000 Miles","5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
89,Gold,#B57919,Darkgray,#A9A9A9,25202,17875,Hatchback,2017 Ford Focus SEL Hatchback,2 Wheel drive-front,4- Cylinder,6-Speed Shiftable Automatic,Flexible Fuel,51 City/ 48 Highway,L03E0T,H4VJ5D8ABJQR9Z9SL,AT-1CF766C1,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
90,Darkgray,#A9A9A9,Beige,#F5F5DC,38772,11780,Coupe,2017 Chevrolet Camaro LT Coupe,2 Wheel drive- rear,6- Cylinder,8- Speed Shiftable Automatic,Gasoline,26 City/ 36 Highway,O4KBBE,HRL400WX0WAPE91BZ,AT-1CF990k5,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
91,Darkgray,#A9A9A9,Black,#000000,186,26996,Hatchback,2017 Ford Focus SEL Hatchback,2 Wheel drive-front,4- Cylinder,6-Speed Shiftable Automatic,Flexible Fuel,51 City/ 48 Highway,3NGSE9,WEI6X169UPO0F343K,AT-1CF077O8,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,2 Years/Unlimited Miles,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
92,White,#FFFFF4,Black,#000000,28970,19535,Sedan,2014 Honda Accord Sport Sedan,2 Wheel drive-front,4- Cylinder,Continously Variable Automatic,Gasoline,26 City/ 38 Highway,6WGDTU,JDNJKVXD6HZ5WK3C9,AT-1CF709r6,"3 Years/36,000 Miles","5 Years/60,000 Miles","3 Years/36,000 Miles","5 Years/60,000 Miles","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec convallis id erat non interdum. Curabitur varius, ligula ac pellentesque sodales, elit metus lacinia magna, eu auctor justo magna et quam. Sed id suscipit est. Quisque libero ipsum, auctor id tellus vel, malesuada volutpat ante. Curabitur vitae tellus orci. Nulla ultrices nisi eget sem imperdiet, vitae aliquam risus aliquet. Maecenas euismod ac velit consequat mattis. Donec justo leo, condimentum euismod nunc vitae, consequat suscipit ex. Vivamus a hendrerit magna. Donec facilisis tempus dictum. Curabitur consequat facilisis quam eget vestibulum. Sed id consequat arcu. Ut accumsan blandit arcu porta sodales. Donec eget placerat turpis. Orci varius natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Fusce consectetur dignissim sapien, quis cursus purus egestas sit amet.",kelleybbimg.png
